Back to Contents;THE FIGURES IN THIS TABLE ARE NOT NATIONAL STATISTICS AND SHOULD BE USED FOR ANALYTICAL PURPOSES ONLY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Table 56;CPIH: Detailed indices to 3 dp: 2005 to 2018 1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;aggregate number;0;1;1,1;01.1.1;01.1.2;01.1.3;01.1.4;01.1.5;01.1.6;01.1.7;01.1.8;01.1.9;1,2;01.2.1;01.2.2;2;2,1;02.1.1;02.1.2;02.1.3;2,2;3;3,1;03.1.2;03.1.3;03.1.4;3,2;4;4,1;4,2;4,3;04.3.1;04.3.2;4,4;04.4.1;04.4.3;4,5;04.5.1;04.5.2;04.5.3;04.5.4;4,9;5;5,1;05.1.1;05.1.2;5,2;5,3;05.3.1;05.3.3;5,4;5,5;5,6;05.6.1;05.6.2;6;6,1;06.1.1;06.1.2;6,2;06.2.1;06.2.2;6,3;7;7,1;07.1.2;07.1.1;07.1.1;7,2;07.2.1;07.2.2;07.2.3;07.2.4;7,3;07.3.1;07.3.2;07.3.3;07.3.4;8;8,1;8,2;9;9,1;09.1.1;09.1.2;09.1.3;09.1.4;09.1.5;9,2;09.2.1;9,3;09.3.1;09.3.2;09.3.3;09.3.4;9,4;09.4.1;09.4.2;9,5;09.5.1;09.5.2;09.5.3;9,6;10;11;11,1;11.1.1;11.1.2;11,2;12;12,1;12.1.1;12.1.2;12,3;12.3.1;12.3.2;12,4;12,5;12.5.2;12.5.3;12.5.4;12,6;12.6.2;12,7;;Agg2;Agg3;Agg4;Agg5;Agg6;Agg9;Agg10;Agg11;Agg12;Agg13;Agg14;Agg15;Agg16;Agg17;Agg18;Agg19;Agg20;Agg21;Agg23;Agg24;Agg25;Agg26;Agg27;Agg30;Agg31;Agg32;Agg33;Agg36;Agg18.1;Agg18.2;Agg40;Agg41;Agg42;Agg43;Agg44;Agg45;Agg46;Agg47;Agg48;Agg49;Agg50;Agg51;Agg52;Agg53;Agg54;Agg55;Agg56;Agg57;Agg58;Agg59;Agg60;Agg61;Agg62;Agg63;
201511;Nov-15;100,333;99,205;99,136;99,458;97,823;97,341;97,659;100,925;102,157;99,098;100,240;99,621;99,736;99,482;99,799;100,142;97,528;96,230;98,068;97,890;102,112;102,803;103,167;103,299;102,330;100,622;100,563;100,550;101,208;100,765;100,256;100,251;100,261;99,856;99,566;100,085;98,690;99,943;97,849;89,309;100,496;100,288;99,933;99,618;99,176;101,031;101,801;101,263;101,742;98,889;99,788;100,101;98,693;94,791;101,198;99,820;99,899;99,478;100,535;100,407;100,553;100,263;99,300;98,164;99,473;98,835;100,267;98,204;98,658;100,189;96,421;100,352;101,075;95,481;99,480;100,476;82,821;92,734;101,148;100,413;101,179;100,586;97,387;99,264;94,708;93,205;102,497;100,513;100,803;100,803;100,807;101,535;100,990;98,288;99,936;101,842;102,595;101,547;101,795;104,855;100,499;100,680;100,663;103,441;100,824;100,448;100,474;100,163;102,572;100,699;99,401;100,509;99,045;101,159;100,230;102,940;101,152;102,673;100,147;99,467;105,500;100,290;100,290;101,761;;99,822;99,469;99,340;99,042;99,942;102,841;99,758;99,765;99,704;97,645;98,964;96,192;99,899;99,549;100,057;99,874;100,710;100,799;100,249;100,869;99,741;98,608;100,626;100,945;101,413;100,763;101,527;100,967;97,197;101,036;100,508;100,661;100,342;100,522;100,457;100,572;100,340;100,241;100,266;98,801;100,544;99,238;102,236;99,242;98,853;98,189;98,261;101,574;100,298;99,961;101,618;100,245;100,334;100,243;
201512;Dec-15;100,429;98,968;99,102;100,066;98,087;98,864;98,896;97,394;103,386;96,776;98,964;101,992;97,929;98,456;97,797;98,849;94,590;92,909;94,695;96,058;102,059;101,458;101,774;101,738;102,424;100,756;99,515;100,633;101,277;100,920;100,699;101,062;100,337;99,856;99,566;100,085;98,493;99,943;97,849;82,280;100,541;100,288;100,998;101,613;101,526;101,890;100,741;101,580;102,165;98,687;100,478;100,145;100,378;98,287;101,721;99,805;99,878;99,755;100,064;100,299;100,621;99,981;99,358;99,967;99,519;99,589;100,267;98,206;97,571;100,576;93,721;100,464;101,633;105,805;99,456;102,627;120,935;104,778;101,540;100,413;101,587;100,288;96,600;97,137;92,890;92,552;103,139;100,200;100,901;100,901;99,966;99,368;102,086;100,330;100,399;101,585;102,591;101,190;102,389;107,324;99,985;100,908;100,732;103,441;100,665;100,852;100,926;100,061;99,796;100,478;98,515;100,831;97,771;101,097;100,173;102,868;101,362;102,949;100,232;99,467;106,007;100,262;100,262;102,023;;99,282;98,934;99,096;98,813;99,349;101,470;100,826;100,946;99,868;96,295;98,966;93,353;99,878;99,631;99,589;99,076;101,275;100,924;100,256;101,289;99,733;103,482;100,907;100,828;100,364;101,008;101,383;101,107;96,380;100,688;100,699;100,957;100,454;100,732;100,641;100,780;100,484;100,342;100,365;98,999;100,205;99,483;101,284;99,206;98,043;97,275;97,114;101,609;100,397;99,420;101,686;100,328;100,433;100,330;
201601;Jan-16;99,862;98,667;98,597;98,830;97,773;97,164;97,896;101,281;99,981;97,307;101,026;94,853;99,290;99,724;99,185;101,154;99,493;99,871;99,221;99,499;102,141;98,333;98,348;98,286;98,467;101,067;98,229;100,775;101,355;101,196;100,385;100,387;100,381;99,856;99,566;100,085;98,174;99,943;97,849;74,882;100,483;100,288;98,641;97,760;97,212;100,047;96,236;100,835;100,820;101,411;98,092;100,965;99,179;95,035;101,735;101,181;100,574;100,788;100,252;100,647;101,151;100,058;102,426;97,583;99,852;103,084;99,996;98,967;96,565;100,212;91,312;100,830;101,574;96,943;99,703;101,587;77,615;97,685;101,068;100,413;101,095;99,530;95,231;95,370;91,800;93,065;97,512;100,200;100,381;100,381;99,621;99,783;99,074;98,015;99,865;99,909;100,657;99,621;101,494;102,914;100,531;101,038;100,761;103,441;100,425;100,904;100,955;100,362;98,177;100,729;100,107;101,074;99,775;99,506;100,951;97,864;101,554;105,279;101,544;105,417;106,452;100,174;100,174;99,977;;98,507;99,391;99,149;98,094;98,300;98,285;98,297;98,060;99,757;94,963;98,963;90,723;100,574;99,893;98,847;99,717;100,861;101,135;100,337;101,650;101,673;99,483;101,113;100,421;99,781;100,672;100,144;100,916;94,924;100,183;100,177;100,294;99,898;100,222;100,134;100,267;99,815;99,481;99,731;98,709;98,960;98,754;98,699;99,642;97,931;96,196;95,861;102,215;99,818;98,159;101,947;99,589;99,851;99,566;
201602;Feb-16;100,079;98,767;98,657;99,008;97,390;98,870;97,406;102,135;100,020;99,368;98,533;98,710;99,726;99,851;99,708;100,590;97,895;97,851;96,998;99,420;102,417;99,595;99,679;99,725;98,981;101,737;99,062;100,829;101,442;101,339;100,091;99,714;100,466;99,856;99,566;100,085;97,729;99,943;97,149;71,715;100,582;100,288;100,300;100,535;100,400;100,972;98,318;101,343;101,397;101,507;99,700;101,158;100,219;97,060;102,172;101,181;100,459;100,684;100,121;100,721;101,197;100,173;102,540;97,548;99,123;97,457;100,200;97,544;96,202;100,062;90,382;100,956;101,753;98,383;100,337;101,226;81,999;99,764;101,851;100,413;101,911;99,436;95,271;96,704;92,185;90,486;101,034;100,215;100,418;100,418;98,702;98,080;98,728;100,249;99,245;100,269;100,913;100,025;101,957;102,616;102,111;100,938;100,689;103,441;100,931;101,115;101,172;100,506;100,054;100,748;99,288;100,982;98,729;100,632;101,179;100,212;101,793;106,010;101,222;105,417;108,401;99,971;99,971;100,202;;98,628;99,302;98,846;98,667;99,650;99,557;99,942;99,957;99,645;94,279;98,653;89,687;100,459;99,224;98,545;99,513;101,147;101,254;100,321;102,045;101,770;100,344;101,259;100,776;100,441;100,904;100,426;101,020;94,965;99,766;100,446;100,615;100,089;100,467;100,388;100,524;100,059;99,765;99,957;98,255;99,361;98,928;99,536;99,567;97,651;96,027;95,740;102,272;100,033;98,362;102,019;99,821;100,073;99,805;
201603;Mar-16;100,389;98,054;97,857;98,934;96,676;96,374;97,280;91,952;102,394;96,973;97,642;99,493;99,730;99,951;99,686;100,289;97,032;97,563;96,080;98,080;102,572;100,613;100,660;100,611;100,951;101,927;100,309;100,858;101,546;101,491;100,540;100,550;100,530;99,856;99,566;100,085;96,883;99,943;94,588;77,318;100,403;100,288;101,022;102,274;102,038;103,160;99,290;101,912;102,059;101,515;99,636;100,319;100,317;96,912;102,421;101,383;100,723;100,986;100,327;100,870;101,186;100,560;102,690;99,087;99,087;96,604;100,200;97,574;96,886;100,410;91,477;101,270;102,133;103,484;101,512;101,099;100,786;98,726;101,387;100,413;101,427;99,794;96,030;96,743;91,803;91,240;103,734;100,473;100,488;100,488;100,095;100,231;100,266;99,786;99,508;100,509;101,223;100,236;100,886;97,003;103,034;101,212;100,579;103,441;101,445;101,440;101,524;100,548;101,444;100,718;99,555;101,235;99,001;99,908;100,560;99,346;101,978;105,743;99,399;105,417;109,047;100,127;100,127;99,977;;98,792;98,707;98,198;97,878;98,800;100,589;100,674;100,774;99,784;94,384;97,495;90,994;100,723;99,227;99,171;99,399;101,563;101,366;100,213;102,263;101,920;103,020;101,598;101,120;100,894;101,204;100,668;101,065;95,756;100,337;100,768;101,068;100,425;100,816;100,668;100,893;100,390;100,190;100,277;97,476;99,898;99,296;100,370;99,797;97,281;95,766;95,581;102,397;100,346;98,819;102,070;100,162;100,391;100,158;
201604;Apr-16;100,582;97,971;97,892;98,448;96,091;96,069;96,167;101,647;100,409;96,733;100,241;100,799;98,666;99,724;98,383;101,111;96,646;96,163;95,837;98,453;104,372;100,281;100,261;100,028;102,066;102,107;100,397;101,246;101,379;101,807;100,278;100,044;100,512;101,197;100,478;101,962;96,324;99,732;93,316;79,082;100,649;103,133;99,511;99,942;99,521;101,657;98,433;99,874;99,661;101,643;98,849;98,526;99,749;94,959;102,699;102,279;101,254;101,728;100,544;101,917;101,194;103,149;104,007;99,008;98,560;98,556;100,414;95,552;98,513;100,423;94,593;101,372;103,111;100,503;100,530;101,674;86,429;107,196;101,595;101,933;101,580;100,607;95,262;95,031;90,378;90,707;104,001;100,473;101,018;101,018;100,490;100,719;100,741;99,241;100,104;103,926;103,743;104,027;101,380;96,128;104,844;101,389;100,471;103,441;101,867;101,774;101,861;100,840;102,272;100,734;99,594;101,562;98,949;99,018;100,425;97,428;102,386;105,942;99,566;108,687;107,198;100,069;100,069;100,477;;98,745;98,882;98,654;97,162;97,978;100,249;99,146;98,930;100,461;95,627;96,824;94,053;101,254;98,755;99,297;99,022;101,931;101,843;102,693;102,522;103,123;101,684;102,031;101,941;101,138;102,256;103,370;101,537;94,940;100,780;100,900;101,193;100,640;100,969;100,777;101,061;100,561;100,303;100,455;97,851;99,457;98,357;100,005;99,975;97,799;96,206;96,252;102,857;100,509;98,686;102,535;100,331;100,514;100,240;
201605;May-16;100,772;97,582;97,377;98,409;95,237;95,763;97,016;98,810;100,350;95,538;99,718;97,807;99,323;100,987;98,869;101,505;97,121;96,236;95,997;99,882;104,698;100,070;99,961;99,733;101,651;102,187;100,736;101,437;101,502;102,068;99,849;99,154;100,543;101,197;100,478;101,962;96,512;99,732;93,316;83,993;99,430;103,133;99,956;100,152;99,931;100,978;98,581;100,555;100,434;101,769;99,543;99,123;100,390;96,048;103,066;102,517;101,437;102,015;100,572;102,108;101,265;103,519;104,359;99,878;98,543;98,575;100,620;95,192;99,959;100,349;97,121;101,817;104,029;101,254;100,136;101,701;89,754;107,343;102,516;101,933;102,540;100,188;94,269;94,829;90,685;88,950;102,300;100,520;101,028;101,028;99,569;99,575;99,809;99,039;99,419;104,203;103,779;104,405;100,898;97,233;103,972;100,133;100,095;103,441;102,383;101,963;102,046;101,070;104,307;100,832;98,951;101,813;98,029;99,636;100,892;98,252;102,637;107,649;100,315;108,687;110,702;100,022;100,022;100,657;;98,757;98,717;98,589;96,395;97,282;100,032;99,535;99,395;100,314;96,963;96,779;96,697;101,437;98,732;98,551;98,698;102,251;102,051;102,739;102,859;103,408;102,503;102,655;102,243;101,667;102,467;103,631;101,674;93,881;100,139;101,022;101,356;100,849;101,110;100,894;101,221;100,744;100,493;100,647;97,409;99,256;98,349;99,779;99,526;98,117;96,680;97,025;103,013;100,696;98,767;102,657;100,506;100,709;100,422;
201606;Jun-16;100,951;97,172;96,926;97,818;96,294;95,769;95,461;99,580;99,293;94,730;97,619;100,904;99,250;100,452;98,927;101,159;96,211;95,612;95,651;97,699;104,810;99,417;99,453;99,510;98,489;102,348;99,188;101,572;101,640;102,200;100,292;100,045;100,538;101,197;100,478;101,962;96,801;99,732;93,316;90,766;98,643;103,133;99,618;100,093;99,824;101,136;97,042;99,969;99,739;101,837;98,535;98,444;100,899;96,748;103,459;102,650;101,471;102,227;100,341;102,297;101,458;103,704;104,596;100,904;98,281;98,275;100,347;94,951;100,968;100,553;99,273;101,941;103,909;103,823;97,984;102,493;99,497;112,331;103,130;101,933;103,179;100,833;95,249;94,503;93,003;89,841;104,597;100,497;101,010;101,010;99,897;99,986;100,345;99,026;99,627;105,535;103,949;106,221;102,674;100,496;104,293;102,271;99,982;103,441;102,540;102,169;102,227;101,551;104,231;100,872;98,756;102,032;97,704;99,358;100,475;98,161;103,228;108,570;101,266;108,687;112,210;99,708;99,708;100,697;;98,735;98,324;97,787;96,443;96,509;99,366;99,144;98,927;100,461;98,167;96,751;99,069;101,471;98,518;99,260;98,392;102,578;102,181;102,796;103,211;103,624;103,840;102,686;102,549;101,568;102,935;104,702;101,826;94,924;100,735;101,141;101,548;101,050;101,250;101,009;101,343;100,942;100,690;100,826;97,085;99,133;98,257;99,483;99,685;98,238;97,410;97,682;103,207;100,877;98,888;102,776;100,695;100,893;100,617;
201607;Jul-16;100,928;96,900;96,789;97,097;95,014;98,441;96,869;98,163;97,755;95,860;97,820;99,454;97,864;100,188;97,221;101,449;96,667;97,781;95,432;97,631;104,964;96,057;95,889;95,855;95,010;102,473;97,097;101,715;101,698;102,427;100,553;100,545;100,561;101,197;100,478;101,962;96,782;99,732;93,316;90,987;97,804;103,133;97,967;97,337;96,378;101,458;95,888;99,738;99,460;101,896;95,764;98,947;99,461;92,752;103,586;102,661;101,243;102,017;100,086;102,281;101,398;103,751;104,975;102,466;98,257;97,544;100,578;94,644;101,168;100,656;99,972;101,539;103,875;109,977;100,873;103,295;115,291;120,512;103,426;101,933;103,488;100,749;94,741;96,943;90,365;89,031;101,996;100,703;101,005;101,005;99,315;98,848;99,838;99,312;100,064;105,676;104,007;106,398;104,173;105,261;105,146;102,009;99,779;103,441;102,988;102,314;102,386;101,535;106,089;100,764;99,267;102,538;98,217;97,680;99,529;95,485;103,545;108,973;101,121;108,809;113,178;99,638;99,638;100,020;;98,032;98,213;97,548;96,134;96,990;95,946;97,420;96,944;100,544;98,500;96,720;99,747;101,243;98,507;99,127;98,055;103,050;102,340;102,788;103,329;103,837;106,764;102,423;102,828;102,139;103,098;104,907;101,734;94,371;100,744;101,097;101,513;101,015;101,194;100,965;101,310;100,907;100,599;100,797;96,703;97,917;97,618;97,187;99,633;98,270;97,480;98,056;103,287;100,851;97,956;102,767;100,621;100,869;100,540;
201608;Aug-16;101,223;97,316;97,382;98,525;95,371;98,120;96,686;101,657;98,751;94,760;99,910;100,262;96,815;101,361;95,541;102,145;96,916;98,133;95,854;97,473;106,020;96,990;96,868;96,770;96,718;102,605;97,744;101,880;101,911;102,651;100,863;100,984;100,740;101,197;100,478;101,962;96,701;99,732;93,316;89,159;97,932;103,133;99,328;99,834;99,141;102,762;97,796;99,432;99,098;101,928;98,661;98,815;99,707;92,770;103,971;102,789;101,404;102,346;99,996;102,325;101,511;103,693;105,115;103,289;97,620;94,020;100,795;93,134;100,535;100,578;98,623;101,591;103,714;115,437;99,956;104,357;131,912;131,448;103,659;101,933;103,731;100,482;94,247;94,848;91,809;89,227;100,712;100,734;101,035;101,035;98,421;97,669;99,020;99,231;99,493;105,816;104,042;106,581;103,079;102,249;105,211;101,163;100,072;103,441;102,633;102,458;102,559;101,386;103,418;101,048;99,214;102,700;98,096;99,129;101,880;95,714;103,861;109,262;101,361;108,809;113,693;99,465;99,465;100,106;;98,244;98,709;98,325;96,127;96,687;96,893;98,787;98,497;100,617;97,797;96,725;98,373;101,404;97,927;98,423;98,543;103,406;102,539;102,808;103,670;103,936;109,438;102,395;102,696;101,319;103,241;105,047;101,834;93,844;99,980;101,451;101,847;101,323;101,563;101,310;101,680;101,189;100,947;101,101;97,652;98,200;97,950;97,644;99,509;98,380;97,063;97,464;103,414;101,131;98,058;102,837;100,931;101,173;100,860;
201609;Sep-16;101,461;97,212;97,037;97,917;95,274;96,831;95,795;99,462;101,124;95,869;96,992;100,417;98,696;100,302;98,258;102,491;97,319;97,483;96,722;98,109;106,319;101,979;102,177;102,575;98,655;102,801;100,735;102,002;102,014;102,794;100,530;100,249;100,810;101,197;100,478;101,962;96,915;99,732;93,316;93,189;98,654;103,133;99,721;100,719;99,985;103,831;97,321;100,965;100,880;101,969;97,254;98,659;100,168;93,600;104,207;103,055;101,838;102,724;100,514;102,461;101,583;103,925;105,232;101,075;97,774;98,867;100,728;92,930;101,132;100,898;99,773;101,853;103,571;104,804;100,060;103,541;100,030;110,398;103,562;101,933;103,630;100,560;94,559;95,645;93,478;88,769;100,985;101,105;101,088;101,088;99,103;98,251;100,251;99,610;100,414;106,066;107,843;105,351;102,526;100,195;105,355;101,017;99,528;105,745;103,378;102,639;102,738;101,591;106,779;101,482;99,414;102,645;98,376;100,710;101,727;99,652;104,122;109,640;101,246;108,809;114,665;99,543;99,543;100,318;;99,202;98,733;97,613;96,733;97,866;101,964;99,145;98,923;100,495;98,470;96,751;99,659;101,838;98,098;98,708;99,328;103,118;102,658;102,803;103,882;104,062;104,346;102,504;103,093;102,242;103,428;105,247;102,016;94,152;100,257;101,663;102,086;101,541;101,753;101,517;101,875;101,423;101,233;101,296;96,702;99,666;98,344;100,571;99,849;98,613;97,708;98,276;104,411;101,368;99,378;103,643;101,188;101,417;101,125;
201610;Oct-16;101,589;96,722;96,877;97,630;94,814;99,626;95,691;98,511;102,289;94,056;98,043;98,390;95,475;98,533;94,623;102,418;96,910;97,204;95,682;98,681;106,518;102,248;102,419;102,819;98,880;103,021;101,168;102,303;102,092;103,182;99,895;98,789;101,000;101,197;100,478;101,962;97,585;99,732;93,301;106,323;100,404;103,133;100,233;99,924;98,844;104,580;98,657;103,555;103,886;102,057;97,542;97,664;101,485;96,867;104,330;102,003;101,275;101,796;100,495;102,504;101,580;104,037;102,674;101,108;97,893;97,764;101,153;92,764;102,245;101,292;102,085;102,002;103,505;102,570;99,510;104,043;92,583;107,573;103,704;101,933;103,778;100,784;94,383;96,474;95,342;88,808;97,501;101,079;102,023;102,023;99,373;98,362;100,487;100,120;100,991;106,253;107,901;105,592;104,452;103,936;106,163;102,725;99,119;107,857;103,244;102,854;102,972;101,607;105,028;101,519;100,072;102,467;99,295;99,669;101,325;97,741;104,430;108,744;100,507;106,452;114,655;99,860;99,860;100,126;;99,477;98,362;96,963;96,431;97,692;102,233;99,627;99,509;100,253;99,946;96,808;102,480;101,275;98,245;99,244;99,486;103,138;102,919;102,765;104,000;102,598;103,287;102,572;102,965;101,329;103,614;105,367;102,028;93,967;101,036;101,711;102,193;101,675;101,806;101,565;101,938;101,557;101,289;101,408;96,547;99,977;98,605;100,719;100,546;98,836;98,455;99,296;104,818;101,494;99,902;104,013;101,263;101,547;101,202;
201611;Nov-16;101,795;97,088;97,284;98,550;94,978;99,322;96,013;97,072;105,641;94,357;96,567;100,643;95,504;100,140;94,204;101,875;95,494;94,237;95,342;96,923;106,684;103,724;104,070;104,435;101,121;103,288;101,552;102,397;102,194;103,356;98,496;95,982;101,008;101,197;100,478;101,962;97,408;99,732;93,301;102,047;101,095;103,133;100,751;101,452;100,688;104,694;99,867;101,965;102,021;102,116;98,062;97,895;101,547;96,724;104,518;102,087;101,332;101,997;100,337;102,610;101,686;104,143;102,780;100,773;98,247;98,763;101,246;93,420;103,107;101,843;103,593;102,311;103,765;99,023;99,677;104,803;80,223;101,161;103,814;101,933;103,892;101,254;95,090;95,274;92,663;91,618;99,015;101,048;102,149;102,149;99,753;99,018;100,425;100,020;101,030;106,318;107,961;105,659;106,574;108,269;107,623;103,877;99,398;107,857;103,445;103,142;103,239;102,106;104,823;101,720;99,655;102,736;98,664;101,437;102,511;100,305;104,680;108,977;100,054;106,359;115,584;99,725;99,725;100,197;;100,017;98,469;97,008;97,174;98,906;103,730;100,079;100,093;99,789;100,596;96,833;103,721;101,332;98,619;99,983;99,786;103,101;103,053;102,738;104,172;102,704;101,736;102,862;103,158;101,426;103,846;105,469;102,103;94,720;101,771;101,891;102,384;101,859;101,962;101,740;102,094;101,789;101,541;101,620;96,633;100,698;99,104;102,043;100,465;99,117;99,143;100,101;104,912;101,701;100,610;104,071;101,475;101,759;101,422;
201612;Dec-16;102,203;97,869;98,074;99,812;95,876;99,909;96,520;102,064;105,597;95,217;96,630;101,318;96,220;98,760;95,516;101,319;94,052;93,384;93,305;95,941;106,848;102,698;103,114;103,157;102,812;103,281;100,087;102,585;102,301;103,560;99,460;97,901;101,018;101,197;100,478;101,962;97,843;99,732;93,301;110,848;101,725;103,133;101,622;103,942;103,307;106,609;99,917;103,628;103,913;102,414;97,083;98,687;100,866;94,667;104,680;102,251;101,590;102,298;100,533;102,705;101,758;104,271;102,856;103,584;98,267;98,279;101,338;93,405;102,989;101,936;103,133;102,544;103,856;110,982;100,566;106,737;119,422;109,870;103,283;101,933;103,339;101,213;95,626;95,915;92,080;89,286;106,361;101,080;102,212;102,212;99,333;98,037;99,809;100,679;101,624;106,230;108,075;105,487;106,158;108,480;105,595;104,621;99,532;107,857;103,500;103,337;103,456;102,071;104,228;101,480;99,073;102,847;97,866;100,318;102,556;97,605;105,127;109,864;101,294;106,359;116,810;99,453;99,453;100,277;;100,014;98,868;97,864;97,867;99,431;102,686;100,993;101,093;100,106;100,592;96,856;103,692;101,590;98,647;99,882;98,863;103,809;103,219;102,812;104,351;102,788;107,710;103,041;103,205;101,286;103,967;105,421;102,224;95,288;101,444;102,324;102,821;102,265;102,392;102,162;102,515;102,231;102,040;102,042;97,527;100,504;99,568;101,392;100,129;99,387;99,424;100,244;105,084;102,114;100,451;104,150;101,925;102,178;101,886;
201701;Jan-17;101,792;98,157;98,159;97,952;96,162;100,153;96,020;102,706;101,169;96,334;101,369;98,788;97,916;100,271;97,295;103,664;98,786;99,622;97,094;100,822;106,901;98,362;98,697;98,559;99,258;103,509;96,171;102,763;102,620;103,753;99,744;98,307;101,176;101,197;100,478;101,962;97,861;99,732;92,864;117,435;101,917;103,133;99,052;98,648;97,476;104,308;95,395;102,140;102,171;102,418;96,047;99,288;101,665;96,209;104,923;103,136;101,573;102,322;100,455;102,766;101,808;104,351;105,951;102,796;99,379;98,692;102,372;94,712;104,392;102,134;106,653;102,350;103,801;102,836;101,998;108,431;76,392;96,858;103,163;101,933;103,213;100,477;93,664;97,273;94,918;88,465;97,997;101,082;103,523;103,523;99,160;98,616;98,448;99,304;100,878;103,620;105,443;102,885;104,800;102,022;108,132;104,318;99,794;107,857;103,398;103,387;103,533;101,852;103,637;101,573;100,256;103,131;99,318;99,071;102,159;94,929;105,349;109,752;99,752;109,446;115,456;99,635;99,635;98,965;;99,607;99,737;98,646;97,537;98,592;98,274;98,315;98,097;100,189;102,253;96,654;107,332;101,573;99,673;99,412;99,341;103,396;103,403;102,725;104,560;104,503;103,873;102,896;102,796;101,165;103,421;103,498;102,144;93,183;101,417;101,797;102,097;101,863;101,873;101,644;101,981;101,725;101,387;101,588;97,968;99,088;99,020;98,221;100,687;100,500;100,257;101,204;105,519;101,695;99,559;104,408;101,390;101,757;101,334;
201702;Feb-17;102,406;98,952;98,940;99,890;96,602;104,815;96,596;103,356;102,463;98,461;98,236;101,114;98,807;104,461;96,818;103,472;97,668;96,616;96,162;101,755;107,601;99,546;99,976;100,149;97,340;103,788;96,843;102,843;102,685;103,882;99,120;97,002;101,253;101,197;100,478;101,962;97,821;99,732;92,864;115,592;102,392;103,133;101,415;101,954;101,218;105,262;98,246;103,377;103,599;102,510;99,194;101,244;102,600;98,163;105,113;103,484;102,119;103,095;100,666;102,885;101,987;104,377;106,152;103,977;100,094;101,712;102,932;95,321;104,907;102,370;107,941;102,301;103,678;106,071;102,237;110,818;80,944;109,661;104,132;101,933;104,231;101,030;95,933;100,823;96,867;90,630;100,267;100,851;103,676;103,676;98,906;97,051;98,014;101,397;102,406;104,236;105,377;103,797;106,904;107,080;108,270;105,298;99,885;107,857;104,144;103,742;103,904;102,060;105,638;101,869;99,521;103,411;98,275;101,693;104,409;98,179;105,717;111,161;99,933;109,446;118,777;99,270;99,270;99,177;;100,473;100,252;98,937;98,955;100,810;99,472;100,708;100,801;99,923;102,837;96,671;108,518;102,119;100,342;100,148;99,645;103,819;103,506;102,738;104,735;104,666;105,455;102,821;103,380;102,116;103,827;104,020;102,219;95,617;101,657;102,412;102,726;102,442;102,452;102,243;102,563;102,366;102,219;102,220;98,190;100,173;100,543;99,348;100,952;101,037;101,188;102,248;105,760;102,307;100,559;104,479;102,103;102,386;102,069;
