Back to Contents;;THE FIGURES IN THIS TABLE ARE NOT NATIONAL STATISTICS AND SHOULD BE USED FOR ANALYTICAL PURPOSES ONLY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Table 57;CPI: Detailed indices to 3 dp: 1996 to 20181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;aggregate number;0;1;01.1;01.1.1;01.1.2;01.1.3;01.1.4;01.1.5;01.1.6;01.1.7;01.1.8;01.1.9;01.2;01.2.1;01.2.2;2;02.1;02.1.1;02.1.2;02.1.3;02.2;3;03.1;03.1.2;03.1.3;03.1.4;03.2;4;04.1;04.3;04.3.1;04.3.2;04.4;04.4.1;04.4.3;04.5;04.5.1;04.5.2;04.5.3;04.5.4;5;05.1;05.1.1;05.1.2;05.2;05.3;05.3.1;05.3.3;05.4;05.5;05.6;05.6.1;05.6.2;6;06.1;06.1.1;06.1.2;06.2;06.2.1;06.2.2;06.3;7;07.1;07.1.2;07.1.1;07.1.1;07.2;07.2.1;07.2.2;07.2.3;07.2.4;07.3;07.3.1;07.3.2;07.3.3;07.3.4;8;08.1;08.2;9;09.1;09.1.1;09.1.2;09.1.3;09.1.4;09.1.5;09.2;09.2.1;09.3;09.3.1;09.3.2;09.3.3;09.3.4;09.4;09.4.1;09.4.2;09.5;09.5.1;09.5.2;09.5.3;09.6;10;11;11.1;11.1.1;11.1.2;11.2;12;12,1;12.1.1;12.1.2;12,3;12.3.1;12.3.2;12,4;12,5;12.5.2;12.5.3;12.5.4;12,6;12.6.2;12,7;;Agg2;Agg3;Agg4;Agg5;Agg6;Agg9;Agg10;Agg11;Agg12;Agg13;Agg14;Agg15;Agg16;Agg17;Agg18;Agg19;Agg20;Agg21;Agg23;Agg24;Agg25;Agg26;Agg27;Agg30;Agg31;Agg32;Agg33;Agg36;Agg18.1;Agg18.2;Agg40;Agg41;Agg42;Agg43;Agg44;Agg45;Agg46;Agg47;Agg48;Agg49;Agg50;Agg51;Agg52;Agg53;Agg54;Agg55;Agg56;Agg57;Agg58;Agg59;Agg60;
200811;Nov-08;85,842;87,103;88,072;88,753;87,636;81,426;99,001;84,439;85,704;92,661;77,265;90,425;80,223;82,446;79,716;69,546;83,532;77,954;83,982;89,633;61,097;104,343;103,720;104,455;98,613;85,778;109,970;84,551;85,892;87,778;81,757;97,694;81,261;82,358;79,789;84,772;85,127;84,134;110,698;87,246;87,018;89,488;90,917;85,357;93,208;90,038;88,813;101,489;87,550;76,823;83,954;83,811;87,760;84,016;92,716;90,708;96,003;88,269;90,746;85,462;72,634;81,167;94,179;87,596;90,398;101,261;84,961;88,447;87,528;84,449;87,203;62,486;70,947;81,477;61,276;63,201;82,902;57,491;84,496;95,735;162,581;157,642;347,478;190,932;109,287;92,880;83,407;83,407;99,654;107,457;101,958;93,742;82,782;79,783;80,760;79,302;79,628;85,370;74,019;82,123;82,832;58,441;83,420;82,963;82,443;87,971;87,125;91,245;94,041;88,565;95,910;83,173;77,780;97,720;81,682;63,926;97,254;65,725;54,202;113,109;113,109;86,900;;90,027;81,702;86,478;87,870;87,927;104,711;85,967;87,324;80,593;85,146;84,399;88,223;92,716;93,459;107,470;91,056;81,205;86,723;90,138;89,094;77,738;70,475;85,343;83,103;84,366;82,617;81,773;95,768;166,741;91,697;86,050;86,981;85,777;85,992;85,906;85,954;86,677;86,109;86,709;88,090;96,416;100,523;99,715;87,078;82,731;86,094;85,907;73,125;86,568;93,545;81,807;
200812;Dec-08;85,498;87,701;88,802;89,708;89,085;79,997;99,891;85,347;83,643;95,304;77,066;91,498;79,949;82,361;79,385;69,415;82,923;78,448;82,281;90,142;61,227;99,952;99,468;99,938;96,945;85,427;104,552;84,300;85,908;86,878;80,552;97,255;81,261;82,358;79,789;84,409;85,127;84,132;98,480;87,963;87,287;91,897;93,258;88,035;91,561;88,615;87,221;101,555;84,009;75,135;84,697;84,892;88,179;83,179;90,606;88,240;94,250;88,443;90,933;85,623;72,619;81,558;92,276;86,433;88,542;99,131;82,286;87,278;82,130;84,369;87,978;69,580;71,144;82,624;83,479;67,196;81,207;57,491;82,682;94,906;162,383;155,454;335,568;183,565;112,626;92,748;82,203;82,203;97,214;104,556;98,308;90,793;82,309;79,465;80,721;78,838;78,700;84,218;74,003;80,005;83,116;58,441;83,210;82,802;82,400;86,685;86,582;90,809;92,597;88,363;93,982;81,647;76,257;96,214;81,943;64,334;97,970;65,725;54,704;113,311;113,311;87,227;;88,857;82,073;86,882;88,690;88,282;100,237;86,005;87,585;79,800;82,702;84,417;82,559;90,606;91,635;105,884;89,276;81,764;86,736;90,008;89,459;77,778;74,557;85,432;82,946;84,341;82,420;81,478;96,002;166,539;89,901;85,890;86,705;85,411;85,814;85,754;85,734;86,321;85,750;86,358;88,987;94,701;99,737;96,852;85,847;82,176;84,942;84,230;72,882;86,208;91,671;81,937;
200901;Jan-09;84,878;87,255;88,259;88,236;88,155;80,349;98,368;86,111;80,526;96,481;78,701;90,628;80,148;84,245;78,935;70,762;85,814;82,032;84,450;93,648;61,551;95,235;94,487;94,672;94,076;85,748;101,220;84,282;85,835;87,282;81,400;96,992;81,261;82,358;79,789;84,286;84,929;84,126;96,971;89,002;84,886;86,226;86,370;85,810;88,534;88,892;87,643;100,475;84,203;76,627;84,584;84,839;87,986;83,612;91,632;89,501;94,897;88,889;91,506;85,946;72,449;79,800;91,768;90,196;88,398;97,218;80,962;89,818;79,355;84,032;87,789;65,834;74,663;83,008;60,670;68,640;82,061;57,491;83,592;94,638;155,215;153,983;328,282;179,173;100,684;91,832;82,851;82,851;97,749;105,495;95,169;91,574;83,427;79,359;80,423;78,829;79,887;85,410;75,091;81,303;83,478;58,441;83,225;82,844;82,417;86,969;86,409;91,098;93,708;88,157;95,579;80,650;75,687;93,830;82,784;64,729;98,178;66,202;55,147;113,262;113,262;86,702;;87,964;82,201;86,600;88,044;87,847;95,415;84,069;84,967;80,360;81,445;84,347;79,854;91,632;91,435;105,293;89,949;81,455;86,638;89,910;89,137;77,787;72,400;85,127;82,976;84,501;82,414;81,347;96,093;158,928;90,658;85,327;85,986;84,786;85,246;85,214;85,176;85,590;85,042;85,675;88,398;93,304;97,828;94,108;86,871;81,849;83,923;83,191;73,189;85,557;90,311;81,986;
200902;Feb-09;85,613;88,695;89,621;90,013;89,648;80,636;99,204;86,274;80,930;99,379;79,400;92,990;82,112;84,089;81,701;71,834;87,701;80,967;86,994;98,114;62,099;96,000;94,981;95,096;95,764;85,762;103,553;84,278;85,805;87,872;82,389;96,994;81,261;82,358;79,789;84,083;84,929;84,126;91,574;89,057;86,951;87,902;87,928;87,840;92,034;92,111;91,209;100,520;86,752;76,970;86,743;88,884;87,890;83,831;92,028;89,940;95,224;88,930;91,501;86,032;72,561;80,567;92,125;91,261;88,878;97,254;82,342;88,983;81,986;84,343;87,919;66,005;75,161;82,363;59,420;76,081;81,900;57,491;83,421;95,686;155,466;154,525;331,120;180,945;99,664;92,106;83,025;83,025;99,473;108,143;95,837;93,207;83,776;79,527;80,418;79,087;83,207;94,222;76,132;82,758;83,858;58,441;83,509;83,217;82,762;87,607;86,088;91,540;94,457;88,259;96,570;82,839;77,521;97,104;82,845;65,446;99,203;66,202;56,189;112,635;112,635;86,726;;89,227;83,528;87,967;89,574;89,401;96,195;86,010;87,248;81,011;82,480;84,349;82,107;92,028;91,676;107,043;91,370;81,584;86,636;90,029;89,063;77,880;72,659;85,398;83,246;84,616;82,727;81,503;95,827;159,175;92,641;86,036;86,556;85,495;85,927;85,890;85,835;86,305;85,885;86,453;89,678;94,596;98,995;95,660;87,974;83,077;85,147;84,364;73,278;86,298;91,541;81,861;
200903;Mar-09;85,759;88,290;88,994;89,810;89,551;79,779;100,120;82,420;78,719;96,751;79,713;92,583;83,205;86,089;82,459;72,050;87,696;83,732;86,036;96,426;62,461;97,036;96,024;96,119;97,437;85,857;104,567;83,418;85,747;87,981;82,698;96,807;81,261;82,358;79,789;81,749;84,528;80,491;82,623;88,962;88,798;91,123;91,764;89,229;93,648;94,136;93,456;100,511;86,498;77,469;86,999;89,424;87,805;83,971;92,256;90,123;95,523;88,954;91,550;86,032;72,659;80,950;93,021;88,923;89,184;99,664;82,685;88,914;82,593;84,450;87,997;65,958;74,996;82,502;59,034;76,740;81,715;57,491;83,224;95,753;153,862;156,218;321,633;179,403;97,592;92,025;83,207;83,207;100,213;108,501;98,095;93,499;84,832;79,632;80,455;79,226;82,638;91,639;76,046;83,259;84,229;58,441;83,695;83,413;82,987;87,528;86,209;91,783;94,538;88,236;96,690;84,432;79,323;97,942;82,888;67,524;107,234;66,202;57,312;111,763;111,764;86,766;;89,439;83,318;88,292;88,288;87,237;97,250;87,668;89,288;81,215;81,448;82,261;82,275;92,256;92,475;106,971;92,021;81,654;86,765;90,862;88,989;77,957;72,736;85,499;83,434;84,892;82,890;81,581;95,449;157,465;92,898;86,289;86,913;85,713;86,262;86,035;86,182;86,447;86,177;86,605;89,707;95,423;100,549;96,187;88,278;82,594;84,018;83,032;73,335;86,436;91,944;81,675;
200904;Apr-09;85,963;87,883;88,625;89,890;89,077;81,375;99,717;84,595;78,420;95,177;79,216;91,560;82,540;84,293;82,216;72,055;87,682;82,329;87,200;95,702;62,478;97,221;96,163;96,340;96,324;86,135;105,015;83,252;86,199;88,503;83,499;96,917;85,104;86,043;83,732;79,653;80,191;79,674;87,505;88,973;87,880;89,142;89,983;86,648;92,854;93,944;93,206;100,851;86,871;77,842;86,692;88,979;87,656;84,622;92,721;90,776;95,690;89,485;91,557;87,051;73,533;82,250;94,776;91,878;89,890;102,868;84,477;90,110;85,862;84,595;88,255;66,021;75,179;82,664;58,327;78,775;83,504;63,000;84,765;95,933;153,084;154,946;314,496;179,081;98,035;91,971;83,871;83,871;99,314;106,446;99,580;92,970;84,996;81,112;80,834;81,272;82,210;88,291;76,277;84,430;84,705;58,441;83,925;83,680;83,240;87,931;86,191;91,818;94,465;88,431;96,516;84,355;79,413;97,313;83,299;69,175;110,861;67,263;58,646;111,586;111,586;85,851;;89,426;83,040;87,984;87,761;86,673;97,432;87,234;88,284;82,941;81,709;79,875;85,605;92,721;94,173;106,384;91,882;82,107;87,528;92,994;88,914;78,737;72,912;85,670;83,908;85,181;83,415;82,776;95,313;156,636;92,381;86,488;87,219;85,940;86,487;86,115;86,425;86,662;86,435;86,803;89,422;95,486;100,693;95,908;88,709;82,496;83,976;83,075;73,641;86,646;92,052;81,720;
200905;May-09;86,441;88,700;89,559;90,089;90,405;81,692;99,669;85,076;82,373;95,706;79,818;91,965;82,568;83,032;82,726;73,214;89,324;84,880;88,796;96,190;63,333;97,566;96,456;96,586;97,379;86,191;105,670;82,948;86,042;88,801;83,976;96,953;85,104;86,043;83,732;78,879;78,454;79,674;87,631;87,535;88,784;90,776;91,195;89,543;94,417;93,254;92,432;100,933;88,271;78,040;86,847;89,197;87,739;84,638;92,484;90,476;95,551;89,605;91,636;87,208;73,758;83,496;96,144;92,384;90,491;105,605;85,634;90,504;87,945;84,837;88,327;67,281;75,079;83,153;62,337;78,881;83,521;63,000;84,782;96,214;155,156;159,492;315,597;178,992;99,733;92,052;84,955;84,955;98,857;105,456;100,425;92,673;84,950;81,125;80,844;81,287;81,979;86,589;76,318;85,072;85,389;58,441;84,248;84,023;83,611;88,006;86,383;91,874;94,044;88,471;95,922;84,552;79,648;97,379;83,610;70,143;114,641;67,263;59,156;111,704;111,704;85,836;;90,068;83,967;88,200;89,302;88,369;97,784;88,082;89,272;83,255;82,188;79,060;87,590;92,484;95,443;106,634;91,575;82,399;87,519;93,443;88,996;78,933;73,732;85,874;84,215;85,678;83,668;82,797;95,440;158,848;92,232;86,967;87,598;86,381;86,925;86,534;86,840;87,102;87,028;87,309;90,029;96,008;101,961;96,162;88,637;83,272;84,862;83,876;73,703;87,112;92,562;81,816;
200906;Jun-09;86,689;88,544;89,276;89,690;90,593;80,594;99,167;85,008;82,814;94,933;79,079;93,066;83,270;85,196;82,883;72,689;87,950;82,288;87,500;96,319;63,360;96,135;94,817;94,728;98,196;86,623;105,395;83,089;85,974;89,134;84,621;96,825;85,104;86,043;83,732;79,212;78,454;79,674;96,871;86,783;89,680;92,409;93,455;89,308;93,449;94,162;93,440;100,917;88,996;78,053;87,672;90,632;87,843;84,818;92,704;90,805;95,600;89,756;91,846;87,305;73,906;84,702;96,921;92,780;90,609;107,497;87,451;90,648;91,308;85,146;88,507;67,915;74,352;83,047;64,225;82,595;83,518;63,000;84,780;96,843;155,897;159,796;307,711;177,310;103,199;92,052;84,962;84,962;101,009;109,507;100,721;93,708;84,715;81,242;80,951;81,409;81,397;84,750;76,389;84,773;85,745;58,441;84,348;84,132;83,728;88,041;86,422;91,839;94,863;88,416;97,068;84,775;79,901;97,494;84,008;67,139;101,086;67,263;58,259;111,368;111,368;85,956;;90,470;83,694;88,041;89,151;87,967;96,315;88,945;90,251;83,679;83,840;79,043;91,210;92,704;96,158;107,626;92,386;82,470;87,138;91,832;89,082;79,083;74,144;86,155;84,348;85,914;83,773;82,888;95,413;159,641;93,226;87,088;87,806;86,649;87,063;86,648;86,976;87,393;87,292;87,564;89,797;96,440;102,741;96,187;89,185;83,640;85,821;84,986;73,839;87,367;93,269;81,824;
200907;Jul-09;86,658;88,156;88,757;90,028;90,228;81,898;99,408;84,619;78,502;92,967;80,126;93,009;83,769;86,470;83,094;72,912;88,505;84,478;87,823;95,148;63,366;93,066;91,449;91,222;95,570;86,784;103,986;83,208;86,717;89,361;85,004;96,824;85,104;86,043;83,732;78,643;78,454;79,330;86,727;86,129;87,250;87,925;88,967;84,836;91,684;93,172;92,402;100,378;86,934;77,826;87,261;89,997;87,693;85,434;92,317;90,294;95,409;89,867;91,917;87,453;75,713;86,129;98,298;92,847;90,993;110,684;87,848;90,979;91,941;85,296;88,609;71,030;75,812;83,237;72,059;89,138;83,539;63,000;84,802;96,978;153,687;154,962;291,736;178,266;103,592;92,191;85,404;85,404;101,058;109,539;101,627;92,901;84,908;81,525;81,205;81,707;82,289;87,495;76,746;84,782;86,254;58,441;84,421;84,208;83,775;88,392;86,474;92,180;94,929;88,453;97,146;83,394;79,022;94,508;84,293;69,109;105,884;69,519;59,126;112,453;112,453;86,094;;89,890;83,498;88,516;87,724;85,756;93,183;86,896;87,596;83,931;83,800;78,849;91,347;92,317;97,430;107,536;91,937;83,068;87,761;92,381;88,875;80,409;76,010;86,294;84,516;86,250;83,893;83,122;96,136;157,264;93,595;87,057;87,812;86,684;87,105;86,609;87,030;87,347;87,238;87,512;90,002;95,475;101,680;94,622;89,166;83,496;85,248;84,371;74,110;87,334;92,516;82,399;
200908;Aug-09;87,047;87,628;88,113;89,093;89,825;82,334;99,456;81,935;77,768;90,661;80,505;91,989;84,024;88,657;82,626;73,178;89,199;83,444;88,963;97,214;63,355;94,244;92,569;92,513;94,633;86,736;105,510;83,349;86,663;89,567;85,334;96,846;85,104;86,043;83,732;79,011;78,454;79,306;96,560;86,552;88,537;89,389;90,008;87,561;93,314;95,696;95,186;100,516;87,885;77,704;87,979;91,200;87,837;85,820;93,110;91,547;95,471;90,002;91,974;87,660;75,792;87,523;99,533;93,860;91,465;113,168;88,441;91,320;92,878;85,574;88,724;73,850;75,516;83,408;78,044;103,280;83,485;63,000;84,744;97,160;153,989;154,905;297,993;180,954;102,061;92,380;85,533;85,533;101,089;109,082;102,718;94,047;84,802;81,385;81,239;81,478;82,594;88,915;76,765;84,515;86,873;58,441;84,507;84,340;83,922;88,381;86,252;92,263;94,566;88,826;96,507;84,970;80,565;96,131;84,389;69,262;105,843;69,519;59,446;112,363;112,363;86,008;;90,322;83,220;88,297;86,824;84,491;94,385;88,052;88,998;84,148;84,413;78,845;92,687;93,110;98,575;107,701;92,099;83,410;87,735;92,386;89,018;80,505;77,715;86,536;84,647;86,550;83,976;83,081;96,099;157,572;93,726;87,427;88,326;87,125;87,531;86,962;87,476;87,743;87,664;87,918;89,625;96,273;103,116;95,330;89,268;83,514;85,279;84,488;74,265;87,736;93,270;82,394;
200909;Sep-09;87,083;86,826;87,297;89,147;88,712;81,358;98,441;82,178;74,472;89,616;81,077;92,480;83,317;86,285;82,540;73,214;89,228;84,921;89,083;95,056;63,395;97,622;96,092;96,240;96,376;86,875;108,125;83,336;86,645;89,732;85,584;96,886;85,104;86,043;83,732;78,933;78,454;79,306;94,347;86,800;89,927;92,128;94,316;85,625;93,563;96,923;96,541;100,568;89,708;77,559;87,598;90,378;87,987;86,030;93,546;92,150;95,640;90,109;92,174;87,679;75,820;86,221;100,501;95,191;91,470;115,601;89,550;91,426;94,979;85,668;88,881;66,504;74,819;83,284;59,506;79,255;83,201;63,000;84,442;97,355;150,737;154,114;307,011;175,453;96,252;92,072;85,513;85,513;101,481;109,460;103,152;94,298;85,269;81,958;82,556;81,668;83,642;91,982;76,782;85,086;87,429;59,516;84,510;84,387;83,946;88,650;85,950;92,447;94,108;88,979;95,819;86,329;81,576;98,585;84,651;69,900;105,781;69,519;60,737;112,500;112,500;86,229;;90,859;82,681;88,092;85,302;82,668;97,827;89,287;90,516;84,313;85,286;78,851;94,583;93,546;99,458;107,566;92,151;82,870;87,736;92,398;89,152;80,556;73,673;86,645;84,827;86,782;84,141;83,552;96,278;154,116;94,257;87,386;88,397;87,218;87,551;86,923;87,525;87,779;87,707;87,913;89,239;97,344;104,426;96,994;89,220;83,445;85,232;84,649;74,911;87,772;94,293;82,867;
200910;Oct-09;87,235;87,740;88,208;89,841;89,301;81,140;99,278;83,452;78,105;90,584;81,194;92,830;84,245;87,783;83,257;73,086;88,930;84,082;89,075;94,861;63,377;97,186;95,471;95,642;95,147;87,030;108,739;83,460;86,783;90,028;86,069;96,903;85,104;86,043;83,732;79,012;78,174;79,181;100,315;88,561;89,238;90,505;91,281;88,207;91,558;97,592;97,150;101,789;90,071;77,815;87,910;90,754;88,236;86,373;93,626;91,966;96,139;90,212;92,264;87,794;76,517;86,253;101,055;94,863;91,643;116,916;89,276;91,812;94,359;85,676;88,989;66,527;74,828;83,384;60,383;76,144;84,469;63,000;85,792;97,477;149,832;150,870;301,570;171,040;98,835;92,261;85,455;85,455;101,691;109,914;102,404;94,447;85,446;82,657;82,491;82,759;83,093;89,469;76,200;86,128;87,684;61,479;84,713;84,565;84,140;88,671;86,325;92,015;95,256;88,877;97,435;86,249;81,810;97,469;84,929;71,363;111,000;70,192;61,317;108,087;108,087;86,681;;90,967;83,267;88,747;86,527;84,363;97,380;88,724;89,720;84,632;85,059;78,697;94,266;93,626;99,994;107,344;93,151;83,072;87,992;93,003;89,542;81,085;73,731;86,676;85,109;87,082;84,418;84,087;94,473;153,132;94,195;87,573;88,494;87,322;87,686;87,094;87,649;87,946;87,863;87,999;89,815;97,269;104,013;96,750;89,813;83,760;85,563;84,930;76,039;87,929;94,183;82,684;
200911;Nov-09;87,480;88,246;89,047;90,111;88,867;81,088;99,162;82,384;87,280;90,257;81,555;91,342;82,507;84,210;82,201;72,643;87,733;83,384;87,956;92,814;63,425;97,766;96,283;96,412;96,777;87,256;108,005;83,541;86,765;90,338;86,551;96,961;85,104;86,043;83,732;79,134;78,174;79,181;103,140;89,308;90,022;91,996;93,578;87,298;94,974;97,247;96,777;101,706;90,552;78,783;86,265;87,639;88,348;86,179;92,986;90,735;96,440;90,440;92,580;87,937;76,593;86,782;101,269;92,524;92,235;116,989;90,575;91,563;97,007;85,611;89,040;66,118;74,883;83,404;58,825;76,227;84,216;63,000;85,523;97,668;150,059;151,212;293,925;170,999;100,492;92,215;86,151;86,151;102,494;111,191;101,962;95,532;85,664;82,611;82,381;82,747;81,951;84,316;76,396;86,709;88,123;61,479;84,768;84,729;84,304;88,839;85,641;92,151;95,128;89,135;97,162;87,182;82,566;98,952;85,166;71,480;109,526;70,192;62,102;108,123;108,123;86,762;;91,424;83,475;88,363;88,106;87,429;97,967;89,468;90,576;84,949;86,282;78,713;96,913;92,986;100,163;107,555;93,314;83,075;87,957;92,861;89,625;81,206;73,530;86,637;85,208;87,096;84,541;84,101;94,567;153,379;94,391;87,730;88,640;87,481;87,744;87,244;87,720;88,230;88,132;88,263;89,702;97,648;104,553;97,379;89,639;84,305;86,922;86,641;76,012;88,181;94,752;82,751;
200912;Dec-09;87,972;89,090;89,784;89,889;89,790;82,138;99,741;84,042;89,320;91,419;81,699;91,562;84,076;87,182;83,250;72,478;86,424;80,021;87,518;92,392;64,008;96,459;95,001;95,021;96,606;87,309;106,526;83,626;86,706;90,898;87,517;96,922;85,104;86,043;83,732;79,221;78,174;79,181;105,382;89,419;92,006;95,844;97,513;90,885;95,372;98,329;97,970;101,767;91,513;79,152;86,775;88,475;88,474;85,769;91,975;89,254;96,178;90,415;92,491;87,973;76,626;88,680;100,560;92,082;92,455;114,754;90,702;91,810;97,220;85,579;89,189;73,357;75,337;84,183;83,340;76,814;84,266;63,000;85,576;97,703;151,037;148,675;287,912;173,200;104,109;92,583;86,138;86,138;101,965;109,731;102,705;95,878;85,940;82,476;82,379;82,544;82,246;84,277;76,352;87,638;88,436;61,479;84,736;84,810;84,386;88,911;84,835;92,481;95,052;89,331;96,984;87,036;82,454;98,697;85,350;74,087;110,428;70,192;66,947;108,324;108,324;87,137;;91,666;84,003;88,890;89,333;88,878;96,632;91,322;92,750;85,585;86,424;78,716;97,217;91,975;99,548;107,557;93,148;83,853;87,942;92,946;89,740;81,223;77,911;86,645;85,217;86,986;84,582;84,040;94,792;154,396;94,191;88,254;89,163;87,942;88,237;87,744;88,202;88,757;88,683;88,795;90,133;97,752;105,294;96,856;89,788;84,704;87,480;87,128;75,900;88,668;94,864;82,871;
201001;Jan-10;87,828;88,883;89,498;89,577;88,928;83,371;98,600;84,627;82,424;94,941;82,786;92,115;84,454;87,805;83,551;75,150;89,896;85,623;90,133;94,798;66,194;90,958;89,336;89,135;92,020;87,586;101,898;84,010;86,743;91,656;88,317;97,618;85,104;86,043;83,732;79,941;78,174;79,260;126,665;89,285;89,178;89,933;90,030;89,618;91,547;97,730;97,179;102,760;89,830;79,252;87,270;89,033;88,912;86,709;93,190;91,038;96,470;90,779;92,745;88,440;77,517;88,549;101,480;91,770;93,710;115,486;92,641;93,632;99,401;87,684;89,801;68,507;79,827;84,688;59,711;72,579;85,397;63,000;86,773;98,000;148,670;147,666;287,894;172,344;98,991;93,687;88,251;88,251;102,374;110,261;99,085;97,937;86,898;82,846;82,130;83,209;83,244;86,734;77,444;87,685;88,702;61,479;85,037;85,219;84,819;89,091;84,449;92,934;95,651;89,599;97,698;85,097;81,763;93,299;85,732;75,062;111,560;72,810;67,117;108,999;108,999;88,612;;91,382;84,697;88,915;88,854;88,697;91,016;88,970;89,610;86,107;87,746;78,756;100,210;93,190;100,558;107,820;92,971;83,865;88,088;93,385;90,271;81,961;76,097;88,404;85,527;87,010;84,980;84,407;95,675;151,784;95,029;87,965;88,672;87,800;87,945;87,473;87,924;88,470;88,457;88,614;89,803;96,419;104,303;93,769;90,594;85,626;88,164;88,097;76,323;88,452;94,173;83,464;
201002;Feb-10;88,152;89,888;90,427;90,087;90,129;83,251;99,167;87,036;84,850;96,541;82,842;90,621;86,043;85,699;86,315;74,874;88,773;83,412;88,435;96,550;66,428;92,821;91,297;91,193;93,184;87,645;103,206;83,397;86,785;91,565;88,109;97,713;85,104;86,043;83,732;78,325;78,174;77,041;110,769;89,364;90,142;91,356;91,671;90,352;94,045;98,177;97,688;102,683;90,454;79,564;86,959;88,463;88,911;86,649;93,024;90,703;96,575;90,813;92,789;88,464;77,526;89,092;101,839;95,551;93,710;115,735;92,996;93,780;100,209;87,470;90,053;69,513;81,343;84,914;60,700;76,329;85,627;63,000;87,016;97,973;148,329;146,069;287,820;173,674;98,616;93,708;88,109;88,109;101,555;108,534;98,893;98,320;87,445;82,882;82,276;83,192;84,478;89,150;78,182;88,730;88,941;61,479;85,489;85,639;85,236;89,539;85,106;92,967;95,982;89,795;98,074;87,081;83,593;95,680;85,754;75,387;110,391;72,810;68,049;107,611;107,611;88,778;;91,818;85,312;89,548;90,291;90,318;92,913;89,775;90,662;85,971;87,131;77,533;100,402;93,024;100,895;107,654;93,894;84,065;88,102;93,297;90,257;81,978;76,666;88,301;85,867;87,404;85,303;84,470;95,062;151,418;94,910;88,381;89,048;88,087;88,323;87,803;88,281;88,824;88,927;88,961;90,443;97,085;104,964;94,710;90,848;85,792;88,287;88,018;76,305;88,779;94,536;83,131;
201003;Mar-10;88,661;90,123;90,587;89,919;90,021;82,078;99,569;86,363;85,474;96,812;84,013;89,917;86,839;91,756;85,443;75,462;90,190;87,220;89,329;95,887;66,516;94,489;93,020;92,965;94,687;87,902;104,573;83,501;86,775;91,789;88,487;97,695;85,104;86,043;83,732;78,535;78,174;77,041;118,591;89,358;91,564;94,018;95,152;90,430;93,550;98,699;98,267;102,726;91,910;79,398;88,831;91,790;89,048;86,707;93,102;90,708;96,767;90,797;92,840;88,384;77,595;90,087;101,557;93,323;93,784;115,326;94,481;93,886;102,932;87,787;90,589;70,870;81,194;84,815;65,386;75,392;85,717;63,000;87,111;98,234;148,563;144,146;277,911;174,779;101,718;94,089;88,116;88,116;102,245;109,378;100,053;99,183;87,386;82,693;82,312;82,895;84,687;89,830;77,630;89,408;89,296;61,479;85,838;85,967;85,558;89,930;85,590;93,149;96,359;90,116;98,470;87,010;83,511;95,636;85,844;76,103;109,802;72,810;69,507;107,538;107,538;88,893;;92,523;85,654;89,942;90,342;90,492;94,608;91,045;92,202;86,217;88,374;77,533;103,307;93,102;100,652;108,077;94,129;84,356;88,088;93,223;90,376;82,021;77,644;88,671;86,128;87,807;85,521;84,389;95,075;151,640;95,361;88,820;89,506;88,606;88,770;88,218;88,742;89,329;89,500;89,500;90,598;97,819;105,411;95,876;91,293;86,462;89,101;89,006;76,343;89,301;95,389;83,145;
